ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma10,ma20,ma60,return,amplitude,turnover,turnover_rate,volume_ratio,price_change_5d,price_change_10d,ma_arrangement,box_size,is_yang,is_yin,yang_count_7d,yin_count_7d,adx,boll_width,gap_up,gap_down,high_drawdown,high_drawdown_flag,volatility_5d,atr,range,range_change,limit_up,limit_down,limit_up_count_7d,one_word_limit,t_limit,limit_up_open,failed_limit_up,trend_pullback,pullback_ratio,one_word_count_7d,yesterday_is_yang,yesterday_box_size,yesterday_high_drawdown,yesterday_one_word_limit,yesterday_t_limit,yesterday_failed_limit,yesterday_volume_ratio,yesterday_volume_up,yesterday_volume_down,ma5_slope,yesterday_trend_reversal,trend_slope_20d,is_trend_pullback,pullback_from_high,pullback_from_low,long_consolidation,breakout_high,consolidation_breakout,bottom_limit_up,bottom_limit_up_volume
600519.SH,20230404,1812.0,1815.17,1787.0,1814.59,1802.07,12.52,0.6948,20066.26,3614275.263,1805.3319999999999,1790.3079999999998,1773.5515,1814.4211666666667,0.0069475658548225905,1.5632023173350686,0.9719468182076155,0.9719468182546935,0.9686356500027709,0.018402738803457108,0.022304225352112628,1,0.015632023173350686,1,0,3.0,4.0,13.506156219893798,0.05149811931224642,0,0,0.03195293002860088,0,0.12637176205796938,32.05381596473698,0.015632023173350686,0.02745692219206175,0,0,0.0,0,0,0,0,0,0.010154364958910539,0.0,0.0,0.015214285714285744,0.0,0.0,0.0,0.0,1.0626349105448756,0,0,6.557999999999993,0,2.930699248120297,1,0.0029725274725275175,,1,0,0,0,0
600519.SH,20230406,1805.0,1815.9,1788.22,1796.96,1814.59,-17.63,-0.9716,14874.22,2676251.956,1806.7239999999997,1792.6689999999999,1774.8785,1815.6203333333333,-0.009715693352217225,1.5254134542789317,0.734494707275326,0.7344947073115956,0.7216203956385159,0.0038882681564245125,0.0133137846448812,1,0.015254134542789316,0,1,3.0,4.0,12.78799814976122,0.05268598752721681,0,0,1.043008976265216,0,0.15696092700504183,31.74140053868434,0.015254134542789316,-0.02417400654865909,0,0,0.0,0,0,0,0,1,0.010241741405992105,0.0,1.0,0.015632023173350686,0.0,0.0,0.0,0.0,0.9686356500027709,0,0,1.3919999999998254,0,3.215661654135337,1,0.01265934065934064,,1,0,0,0,0
600519.SH,20230407,1795.0,1806.01,1788.34,1790.99,1796.96,-5.97,-0.3322,13524.68,2428160.574,1804.922,1794.282,1775.9269999999997,1815.4534999999998,-0.0033222776244323793,0.9833273973822496,0.6919192913610915,0.69191929139649,0.6947924625075466,-0.005005555555555596,0.009088040746875858,1,0.009833273973822497,0,1,2.0,5.0,12.12113708463811,0.05316780372559896,0,0,0.8316675987397623,0,0.15258223648982008,30.73630050020689,0.009833273973822497,-0.35536991979196086,0,0,0.0,0,0,0,0,1,0.009187100606009626,0.0,0.0,0.015254134542789316,0.0,0.0,0.0,0.0,0.7216203956385159,0,0,-1.8019999999996799,0,3.3691127819548865,1,0.015939560439560435,,1,0,0,0,0
600519.SH,20230410,1790.88,1790.88,1744.0,1771.7,1790.99,-19.29,-1.0771,29418.22,5171150.567,1795.262,1793.5900000000001,1777.012,1814.919,-0.01077057940021997,2.6175467199705253,1.4738967462600416,1.4738967463338861,1.4812678768682754,-0.02653846153846151,-0.0038906568013402643,1,0.026175467199705253,0,1,2.0,5.0,12.690426789145079,0.05149394671618077,0,0,1.070981863664794,0,0.11880674657398704,31.897279035906397,0.026175467199705253,1.6619279875032347,0,0,0.0,0,0,0,0,1,0.028554049492497444,0.0,0.0,0.009833273973822497,0.0,0.0,0.0,0.0,0.6947924625075466,0,0,-9.660000000000082,1,2.8993533834586476,0,0.026538461538461514,,1,0,0,0,0
600519.SH,20230411,1793.0,1793.0,1744.0,1745.5,1771.7,-26.2,-1.4788,29209.19,5138854.627,1783.9479999999999,1791.361,1776.187,1813.3239999999998,-0.014788056668736282,2.7657052548399843,1.4323901673504558,1.432390167420699,1.3637355980905117,-0.03139167734882664,-0.01260896373438014,0,0.02765705254839984,0,1,1.0,6.0,13.119701495943845,0.05334132666611349,0,0,2.6491912994980478,0,0.13471382179459146,33.11890196191308,0.02765705254839984,0.056602059378381364,0,0,0.0,0,0,0,0,0,0.005074138932300793,0.0,0.0,0.026175467199705253,0.0,0.0,0.0,0.0,1.4812678768682754,0,0,-11.314000000000078,0,2.212150375939851,0,0.040934065934065934,,1,0,0,0,0
600519.SH,20230412,1747.26,1750.0,1692.82,1694.1,1745.5,-51.4,-2.9447,51104.92,8732657.376,1759.85,1782.591,1772.5919999999999,1810.6515,-0.029447149813807028,3.275852191349187,2.34836415870287,2.3483641588107815,1.8498684186045402,-0.06640067453253906,-0.04921988999887761,0,0.03275852191349187,0,1,1.0,6.0,14.862265687247307,0.06693457300096528,0,0,3.1942857142857197,1,0.15498355468088773,34.83755182177644,0.03275852191349187,0.18445455661497046,0,0,0.0,0,0,0,0,0,-0.005597067931925965,0.0,0.0,0.02765705254839984,0.0,0.0,0.0,0.0,1.3637355980905117,0,0,-24.097999999999956,0,0.8786315789473687,0,0.06917582417582423,,1,0,0,0,0
600519.SH,20230413,1690.0,1723.59,1684.01,1723.0,1694.1,28.9,1.7059,29542.68,5049310.126,1745.0579999999998,1775.891,1771.196,1808.619,0.017059205477834904,2.3363437813588295,1.326066483842923,1.3260664839024456,0.9667126942469582,-0.041158400854776955,-0.03743016759776541,0,0.023363437813588295,1,0,2.0,5.0,16.663965306428405,0.07060278597048916,0,0,0.034230878573205815,0,0.27071236808477706,35.17629812022097,0.023363437813588295,-0.28679816887690934,0,0,0.0,0,0,0,0,0,-0.012302169899223893,0.0,0.0,0.03275852191349187,1.0,0.0,0.0,0.0,1.8498684186045402,0,1,-14.792000000000144,0,-0.17201503759398312,-1,,0.017059205477834894,1,0,0,0,0
600519.SH,20230414,1726.0,1733.0,1704.8,1713.42,1723.0,-9.58,-0.556,21231.62,3646526.766,1729.5439999999999,1767.2330000000002,1769.2675,1806.6093333333333,-0.005560069645966337,1.6366802089379018,0.9454049378056107,0.9454049378477078,0.6613938626709688,-0.043311241268795486,-0.04809999999999992,-1,0.016366802089379018,0,1,1.0,6.0,17.884881488125313,0.07573269979012343,0,0,1.1298326601269433,0,0.26860208875263425,34.677991111633766,0.016366802089379018,-0.2994694436680888,0,0,0.0,0,0,0,0,0,0.0019982145582882723,0.0,1.0,0.023363437813588295,0.0,0.0,0.0,0.0,0.9667126942469582,0,0,-15.513999999999896,0,-1.3006390977443567,-1,,0.011404285461306986,1,0,0,0,0
600519.SH,20230417,1740.0,1753.0,1728.0,1753.0,1713.42,39.58,2.31,30467.23,5303401.395,1725.804,1760.5330000000001,1769.8174999999999,1804.376,0.02309999883274383,1.459070163766035,1.3463253982832448,1.346325398342738,0.9429330353307379,-0.010554834339899566,-0.03681318681318679,-1,0.014590701637660351,1,0,2.0,5.0,18.123157460454937,0.07488672611646012,0,0,0.0,0,0.3480457601523356,35.02813460365992,0.014590701637660351,-0.10851847795429992,0,0,0.0,0,0,0,0,1,0.015758452292380775,0.0,0.0,0.016366802089379018,0.0,0.0,0.0,0.0,0.6613938626709688,0,0,-3.7399999999997817,0,-1.9635714285714239,-1,,0.03476772327489528,1,0,0,0,0
600519.SH,20230418,1753.0,1769.0,1746.02,1758.0,1753.0,5.0,0.2852,18313.89,3220107.647,1728.304,1756.1260000000002,1771.2375,1801.7943333333335,0.0028522532800911993,1.3108956075299498,0.8131893948608071,0.813189394896915,0.6077873579735715,0.007161271841879202,-0.02445520984201499,-1,0.013108956075299497,1,0,3.0,4.0,17.697502289881033,0.07219359892824398,0,0,0.6218202374222724,0,0.32898909605926546,34.16755356054136,0.013108956075299497,-0.10155409925841341,0,0,0.0,0,0,0,0,1,0.023546783436247276,0.0,1.0,0.014590701637660351,0.0,0.0,0.0,0.0,0.9429330353307379,0,0,2.5,0,-2.76740601503759,-1,,0.03771914290773868,1,0,0,0,0
600519.SH,20230419,1762.0,1765.5,1750.0,1759.0,1758.0,1.0,0.0569,14600.56,2568632.845,1741.284,1750.5670000000002,1770.4375,1799.3110000000001,0.0005688282138793799,0.881683731513083,0.6730229401131882,0.6730229401442117,0.6395004449175593,0.03830942683430738,-0.030635019480984682,-1,0.00881683731513083,0,1,3.0,4.0,17.302251060062407,0.07244286710725274,0,0,0.36816765788728406,0,0.19031084735073472,32.83415687764555,0.00881683731513083,-0.3274188070746591,0,0,0.0,0,0,0,0,1,0.013906978987919198,0.0,1.0,0.013108956075299497,0.0,0.0,0.0,0.0,0.6077873579735715,0,0,12.980000000000018,1,-2.8828195488721753,-1,,0.03830942683430736,1,0,0,0,0
600519.SH,20230420,1760.11,1765.0,1729.0,1741.88,1759.0,-17.12,-0.9733,19885.37,3468366.835,1745.06,1745.059,1768.864,1796.7923333333335,-0.009732802728823153,2.046617396247868,0.9071066204319075,0.9071066204732868,0.9514652196051874,0.010957632037144505,-0.030651767429436316,0,0.02046617396247868,0,1,3.0,4.0,17.575896070322976,0.07383086810335253,0,0,1.3099150141643,0,0.20118960619768755,33.06028852924229,0.02046617396247868,1.3212602468411303,0,0,0.0,0,0,0,0,0,0.011426541207752201,0.0,0.0,0.00881683731513083,0.0,0.0,0.0,0.0,0.6395004449175593,0,0,3.77599999999984,0,-3.2447969924811986,-1,,0.02820376601145163,1,0,0,0,0
600519.SH,20230421,1746.0,1748.08,1721.28,1725.47,1741.88,-16.41,-0.9421,18517.87,3210937.222,1747.47,1738.507,1766.3944999999999,1794.2133333333334,-0.009420855627253366,1.5385675247433779,0.8424923781569605,0.8424923781952908,0.9096568529011959,0.0070327181893523605,-0.036583118833717676,0,0.01538567524743378,0,1,3.0,4.0,18.048883370245463,0.07686719802044678,0,0,1.293419065488988,0,0.21219251182341073,32.61312506286784,0.01538567524743378,-0.24823881221566613,0,0,0.0,0,0,0,0,0,0.0003490760928656286,0.0,0.0,0.02046617396247868,0.0,0.0,0.0,0.0,0.9514652196051874,0,0,2.410000000000082,0,-3.7700375939849575,0,,0.018517206776459547,1,0,0,0,0
600519.SH,20230424,1721.0,1722.0,1701.0,1705.0,1725.47,-20.47,-1.1863,20230.91,3456728.718,1737.8700000000001,1731.837,1762.7135000000003,1791.6298333333334,-0.011863434310651622,1.2170596996760303,0.9050681266476011,0.905068126688091,1.1049273282169252,-0.02738163148887618,-0.03764745724445451,0,0.012170596996760303,0,1,2.0,5.0,19.02431856238679,0.08243476982617529,0,0,0.9872241579558653,0,0.10659941576447705,32.03147327266299,0.012170596996760303,-0.2089656904210121,0,0,0.0,0,0,0,0,0,-0.009131868321566122,0.0,0.0,0.01538567524743378,0.0,0.0,0.0,0.0,0.9096568529011959,0,0,-9.599999999999909,0,-4.45406766917293,0,,0.006434094799598661,1,0,0,0,0
600519.SH,20230425,1706.0,1735.98,1702.0,1730.38,1705.0,25.38,1.4886,20582.51,3534989.917,1732.346,1730.325,1760.843,1789.0028333333332,0.014885630498533864,1.9929618768328456,0.910035441031278,0.9100354410715142,1.0969473407973505,-0.015711035267349183,-0.008662274419936944,0,0.019929618768328456,1,0,3.0,4.0,19.285783319103675,0.08399391400829473,0,0,0.3225843615709806,0,0.1770714878623058,32.17065375318707,0.019929618768328456,0.6375218712470334,0,0,0.0,0,0,0,0,0,0.0020977333627347047,0.0,0.0,0.012170596996760303,0.0,0.0,0.0,0.0,1.1049273282169252,0,0,-5.524000000000115,1,-4.835819548872176,-1,,0.021415500855911814,1,0,0,0,0
600519.SH,20230426,1744.0,1761.0,1720.0,1743.91,1730.38,13.53,0.7819,27891.6,4861477.657,1729.328,1735.306,1758.9484999999997,1787.3053333333332,0.007819091760191466,2.3694217455125464,1.2048845177007153,1.2048845177527647,1.302028433661419,-0.008578737919272217,0.029402042382385973,-1,0.02369421745512546,0,1,2.0,5.0,18.506709360461638,0.0837388650498276,0,0,0.9704713231118637,0,0.1933046674550249,32.80132134224514,0.02369421745512546,0.18889466630338125,0,0,0.0,0,0,0,0,1,0.018314628572485975,0.0,1.0,0.019929618768328456,0.0,0.0,0.0,0.0,1.0969473407973505,0,0,-3.018000000000029,0,-4.746819548872176,-1,,0.029402042382386032,1,0,0,0,0
600519.SH,20230427,1748.0,1770.0,1730.0,1757.92,1743.91,14.01,0.8034,25605.04,4489906.864,1732.536,1738.798,1757.3445,1785.8545,0.008033671462403413,2.2936963490088362,1.0822364426129125,1.082236442658655,1.1346942197734196,0.00920844145406119,0.02026697620429485,-1,0.022936963490088363,1,0,2.0,5.0,17.448705126336023,0.08223246240955459,0,0,0.6824858757062107,0,0.1876413914159762,33.315512674941914,0.022936963490088363,-0.0319594418541681,0,0,0.0,0,0,0,0,1,0.021623793098671507,0.0,0.0,0.02369421745512546,0.0,0.0,0.0,0.0,1.302028433661419,0,0,3.2080000000000837,0,-4.271225563909769,0,,0.03767192019361323,1,0,0,0,0
600519.SH,20230428,1763.01,1782.77,1753.97,1760.52,1757.92,2.6,0.1479,26224.64,4636084.177,1739.5460000000003,1743.5080000000003,1755.3704999999998,1784.5946666666666,0.001479020660780872,1.6382998088650198,1.0923402115573455,1.092340211602845,1.087846072541766,0.020313305939830828,0.027488881885352034,-1,0.016382998088650198,0,1,2.0,5.0,16.39731387355989,0.07929304870309219,0,0,1.2480577976968426,0,0.1601933201664263,32.9929760553032,0.016382998088650198,-0.28573814508055084,0,0,0.0,0,0,0,0,1,0.024847862603230783,0.0,1.0,0.022936963490088363,0.0,0.0,0.0,0.0,1.1346942197734196,0,0,7.010000000000218,1,-3.5523533834586436,0,,0.03920665840269174,1,0,0,0,0
600519.SH,20230504,1769.0,1777.67,1736.0,1749.9,1760.52,-10.62,-0.6032,27466.42,4818999.65,1748.5260000000003,1743.1979999999999,1751.8654999999999,1783.4596666666664,-0.006032308636084727,2.366914320768868,1.1440164576099145,1.1440164576575644,1.0748366148885564,0.026334310850439913,-0.0017683970336564991,0,0.02366914320768868,0,1,2.0,5.0,15.660896945447034,0.07188547148734502,0,0,1.5621572057805992,0,0.12517337985639423,33.6127634799244,0.02366914320768868,0.4447382023493107,0,0,0.0,0,0,0,0,0,0.016667753296204787,0.0,0.0,0.016382998088650198,0.0,0.0,0.0,0.0,1.087846072541766,0,0,8.980000000000018,0,-2.6100375939849574,-1,,0.03293784310253243,1,0,0,0,0
600519.SH,20230505,1766.0,1766.0,1736.39,1750.0,1749.9,0.1,0.0057,20714.21,3621305.973,1752.45,1742.398,1749.262,1782.7096666666664,5.714612263552077e-05,1.6920966912394937,0.8640424579975907,0.8640424580336321,0.8097693771734918,0.011338549913891605,-0.004550625711035261,0,0.016920966912394936,0,1,2.0,5.0,14.977081226485094,0.06700307404935608,0,0,0.9060022650056626,0,0.09339791310447765,33.32685180278694,0.016920966912394936,-0.28510437560332413,0,0,0.0,0,0,0,0,0,0.00773203229764042,0.0,0.0,0.02366914320768868,0.0,0.0,0.0,0.0,1.0748366148885564,0,0,3.923999999999751,0,-1.8439849624060114,0,,0.03299687149518924,1,0,0,0,0
600519.SH,20230508,1768.32,1769.0,1717.17,1720.52,1750.0,-29.48,-1.6846,33171.26,5742915.994,1747.7720000000002,1738.55,1744.5584999999999,1781.435,-0.01684571428571424,2.9617142857142813,1.3468455614030712,1.3468455614577568,1.2453397268105488,-0.013412389400829228,-0.021876065946560552,0,0.029617142857142814,0,1,2.0,5.0,14.987535765429017,0.05909898569410468,0,0,2.7405313736574346,0,0.14880518593407488,34.64850524544501,0.029617142857142814,0.7503221305543528,0,0,0.0,0,0,0,0,0,0.012145748987854157,0.0,0.0,0.016920966912394936,0.0,0.0,0.0,0.0,0.8097693771734918,0,0,-4.677999999999884,0,-1.2230902255639082,0,,0.015595301339944558,1,0,0,0,0
600519.SH,20230509,1715.0,1739.98,1707.07,1722.0,1720.52,1.48,0.086,29377.96,5057346.564,1740.5880000000002,1736.562,1740.8105,1780.4016666666664,0.0008602050542858564,1.912793806523614,1.1587092691165022,1.1587092691622034,1.0725446095268583,-0.02043323928278884,-0.011412956116380046,0,0.01912793806523614,1,0,2.0,5.0,15.3103105249356,0.053320022563776374,0,0,1.0333452108644936,0,0.12275777347921146,34.5243262993418,0.01912793806523614,-0.3541599148338165,0,0,0.0,0,0,0,0,0,-0.00034930724559756505,0.0,0.0,0.029617142857142814,0.0,0.0,0.0,0.0,1.2453397268105488,0,0,-7.183999999999969,1,-0.7179624060150364,-1,,0.016468921551266214,1,0,0,0,0
600519.SH,20230510,1715.19,1736.0,1715.0,1725.0,1722.0,3.0,0.1742,20772.6,3588550.877,1733.484,1736.515,1737.511,1778.8516666666665,0.0017421602787457413,1.2195121951219512,0.8077558183781012,0.8077558184095113,0.7898179843797586,-0.020175857133119757,-0.0002723895518322861,-1,0.012195121951219513,1,0,3.0,4.0,15.610029944477427,0.046852184762626814,0,0,0.6336405529953917,0,0.12352252761208328,33.55830299224596,0.012195121951219513,-0.3624445086748057,0,0,0.0,0,0,0,0,0,0.0014514123003154782,0.0,1.0,0.01912793806523614,0.0,0.0,0.0,0.0,1.0725446095268583,0,0,-7.104000000000269,0,-0.15151879699247991,-1,,0.018239773330972254,1,0,0,0,0
600519.SH,20230511,1731.0,1735.0,1715.0,1717.07,1725.0,-7.93,-0.4597,15246.12,2623835.905,1726.9180000000001,1737.7220000000002,1734.7794999999999,1777.3028333333334,-0.004597101449275387,1.1594202898550725,0.6096538563877931,0.6096538564121717,0.6390780179599379,-0.018761072061260764,0.007079178885630366,0,0.011594202898550725,0,1,2.0,5.0,15.888340834051979,0.04430267069320433,0,0,1.0334293948126838,0,0.12248272495543336,32.58985277851411,0.011594202898550725,-0.049275362318840554,0,0,0.0,0,0,0,0,0,0.004680013758614989,0.0,1.0,0.012195121951219513,0.0,0.0,0.0,0.0,0.7898179843797586,0,0,-6.5659999999998035,0,0.09629323308270678,0,0.02468020812032811,,1,0,0,0,0
600519.SH,20230512,1715.0,1729.88,1705.01,1706.4,1717.07,-10.67,-0.6214,19460.45,3335038.59,1718.1979999999999,1735.3239999999998,1732.8245,1774.8036666666667,-0.006214073974852408,1.4483975609614121,0.7936434786834924,0.7936434787158592,0.8243969946552688,-0.024914285714285667,-0.013858227672534418,0,0.014483975609614121,0,1,2.0,5.0,16.49156012735846,0.04616007014399925,0,0,1.3573195828612399,0,0.11819724689796914,32.03843472290596,0.014483975609614121,0.24924289632921792,0,0,0.0,0,0,0,0,0,0.006798983586292292,0.0,0.0,0.011594202898550725,0.0,0.0,0.0,0.0,0.6390780179599379,0,0,-8.720000000000255,0,-0.1398571428571424,0,,0.007260492296794866,1,0,0,0,0
600519.SH,20230515,1702.0,1717.0,1691.2,1716.3,1706.4,9.9,0.5802,25740.18,4384647.977,1717.354,1732.563,1733.9345,1772.6788333333332,0.005801687763713037,1.5119549929676483,1.1070018624893536,1.1070018625369622,1.163689243436391,-0.002452746843977449,-0.015832239049033525,-1,0.015119549929676485,1,0,3.0,4.0,17.494657684373042,0.0423686693591867,0,0,0.04076878276063165,0,0.07777855445298894,31.59283224269839,0.015119549929676485,0.0438812061821261,0,0,0.0,0,0,0,0,0,-0.00020613105975823378,0.0,0.0,0.014483975609614121,0.0,0.0,0.0,0.0,0.8243969946552688,0,0,-0.8439999999998236,0,-0.9873609022556414,-1,,0.006627565982404666,1,0,0,0,0
600519.SH,20230516,1713.99,1719.99,1697.0,1703.29,1716.3,-13.01,-0.758,22223.77,3785811.907,1713.6119999999999,1727.1,1732.949,1770.3836666666664,-0.007580259861329597,1.339509409776846,0.9710550376624801,0.9710550377049099,1.0742024215820247,-0.010865272938443638,-0.031076499499408494,-1,0.013395094097768461,0,1,3.0,4.0,18.251268332588584,0.044836198999854374,0,0,0.9709358775341743,0,0.09062699058931095,30.978344225362793,0.013395094097768461,-0.1140547066499169,0,0,0.0,0,0,0,0,0,0.0037219627313535134,0.0,1.0,0.015119549929676485,0.0,0.0,0.0,0.0,1.163689243436391,0,0,-3.742000000000189,0,-1.5977894736842144,0,,0.0,1,0,0,0,0
600519.SH,20230517,1708.0,1713.0,1699.01,1701.0,1703.29,-2.29,-0.1344,16776.91,2858697.942,1708.812,1721.148,1732.3280000000002,1767.7033333333334,-0.0013444569039916532,0.8213516195128258,0.7402620295104674,0.7402620295431306,0.8435064636662809,-0.013913043478260834,-0.03380819303387639,-1,0.008213516195128258,0,1,3.0,4.0,18.953835363074443,0.0466916562729733,0,0,0.7005253940455342,0,0.08468835383133053,29.764891066408307,0.008213516195128258,-0.3868265399870108,0,0,0.0,0,0,0,0,0,0.0024508254857761426,0.0,0.0,0.013395094097768461,0.0,0.0,0.0,0.0,1.0742024215820247,0,0,-4.7999999999999545,0,-2.362556390977446,0,,0.0,1,0,0,0,0
600519.SH,20230518,1704.99,1705.4,1690.0,1691.0,1701.0,-10.0,-0.5879,19219.28,3260170.684,1703.598,1715.2579999999998,1729.2280000000003,1765.5403333333334,-0.005878894767783693,0.9053497942386884,0.8696082803714159,0.8696082804107628,0.9291805432554582,-0.015182840536495323,-0.03365906623235615,-1,0.009053497942386884,0,1,2.0,5.0,19.92213326161761,0.0497909830269399,0,0,0.8443766858215135,0,0.08687515205599353,28.73882741880772,0.009053497942386884,0.10226822804061086,0,0,0.0,0,0,0,0,0,0.0010577612793629333,0.0,0.0,0.008213516195128258,0.0,0.0,0.0,0.0,0.8435064636662809,0,0,-5.213999999999942,0,-2.626556390977447,0,,0.0,1,0,0,0,0
600519.SH,20230519,1671.0,1704.33,1655.55,1699.5,1691.0,8.5,0.5027,26741.16,4504022.549,1702.218,1710.2079999999999,1726.3030000000003,1762.6153333333334,0.0050266114725014965,2.8846836191602585,1.1873118015410802,1.1873118015937971,1.2078069543898762,-0.004043600562588012,-0.028857142857142803,-1,0.028846836191602585,1,0,2.0,5.0,21.795394282876252,0.04956439249395871,0,0,0.28339582123179946,0,0.09707981592902758,30.17033974603574,0.028846836191602585,2.186264179345176,0,0,0.0,0,0,0,0,0,0.0012407341480350064,0.0,0.0,0.009053497942386884,0.0,0.0,0.0,0.0,0.9291805432554582,0,0,-1.3799999999998818,0,-2.596947368421057,-1,,0.005026611472501478,1,0,0,0,0
600519.SH,20230522,1690.01,1752.0,1690.0,1746.0,1699.5,46.5,2.7361,41284.32,7165754.129,1708.158,1712.7559999999999,1725.6529999999998,1760.5986666666665,0.027360988526037078,3.648131803471609,1.730517752456539,1.7305177525290771,1.635081631463283,0.017304667016255992,0.014809476204868277,-1,0.03648131803471609,1,0,3.0,4.0,21.11888632664075,0.04767838217436211,0,0,0.3424657534246575,0,0.2253230372041052,32.44388690703319,0.03648131803471609,0.26465577689022024,0,0,0.0,0,0,0,0,1,0.025666243989139238,0.0,1.0,0.028846836191602585,0.0,0.0,0.0,0.0,1.2078069543898762,0,0,5.939999999999827,0,-1.7992932330827118,0,,0.03252513305736251,1,0,0,0,0
600519.SH,20230523,1753.99,1754.0,1724.55,1724.55,1746.0,-21.45,-1.2285,16894.21,2934118.394,1712.4099999999999,1713.011,1724.7865000000002,1758.7411666666667,-0.012285223367697662,1.6867124856815605,0.7126232506448129,0.7126232506748724,0.6985935180722334,0.012481726540988225,0.0014808362369338468,-1,0.016867124856815605,0,1,3.0,4.0,20.40767251850001,0.04691472628740038,0,0,1.6790193842645407,0,0.2417949078265603,32.2300378422451,0.016867124856815605,-0.5376503436426109,0,0,0.0,0,0,0,0,1,0.0242874078053738,0.0,1.0,0.03648131803471609,0.0,0.0,0.0,0.0,1.635081631463283,1,0,4.251999999999953,1,-1.55883458646617,-1,,0.019840331164991103,1,0,0,0,0
600519.SH,20230524,1732.33,1733.55,1710.11,1710.9,1724.55,-13.65,-0.7915,18479.27,3182416.491,1714.39,1711.6009999999999,1724.0580000000002,1756.9561666666668,-0.007915108289118788,1.3591951523585895,0.7795469345329122,0.7795469345657974,0.7535285941145462,0.0058201058201059475,-0.008173913043478254,0,0.013591951523585895,0,1,2.0,5.0,20.21982422938251,0.04745281888176677,0,0,1.3065674482997238,0,0.2527574188271641,31.602177996370454,0.013591951523585895,-0.19417496230285447,0,0,0.0,0,0,0,0,0,0.011175986794136604,0.0,0.0,0.016867124856815605,0.0,0.0,0.0,0.0,0.6985935180722334,0,0,1.9800000000002456,0,-1.7464210526315822,-1,,0.011768184506209397,1,0,0,0,0
600519.SH,20230525,1705.99,1710.0,1690.0,1701.0,1710.9,-9.9,-0.5786,22465.6,3814504.093,1716.39,1709.994,1723.8580000000002,1755.5061666666668,-0.005786428195686533,1.1689753930679758,0.9432639474080776,0.9432639474476825,0.8924513778938249,0.005913660555884048,-0.009358966145818104,0,0.011689753930679758,0,1,2.0,5.0,20.635453825058796,0.047931502550949905,0,1,0.5263157894736842,0,0.25259364685934355,30.83773671091543,0.011689753930679758,-0.1399502926128955,0,0,0.0,0,0,0,0,0,-0.0037229301032982594,0.0,0.0,0.013591951523585895,0.0,0.0,0.0,0.0,0.7535285941145462,0,0,2.0,0,-2.376736842105267,-1,,0.0059136605558840925,1,0,0,0,0
600519.SH,20230526,1702.0,1705.0,1675.01,1690.56,1701.0,-10.44,-0.6138,18291.1,3090691.546,1714.602,1708.4099999999999,1721.8669999999997,1753.5086666666668,-0.006137566137566219,1.763080540858319,0.7717013176241001,0.7717013176566582,0.7789114632349495,-0.0052603706972639275,-0.009282700421941015,0,0.01763080540858319,0,1,2.0,5.0,21.415672079974996,0.05068580730410016,0,0,0.8469208211143726,0,0.25458844848688594,30.777184088707184,0.01763080540858319,0.5082272486772492,0,0,0.0,0,0,0,0,0,-0.005600133442046661,0.0,0.0,0.011689753930679758,0.0,0.0,0.0,0.0,0.8924513778938249,0,0,-1.788000000000011,0,-2.7494436090225602,0,,0.0,1,0,0,0,0
600519.SH,20230529,1697.0,1698.35,1678.0,1689.0,1690.56,-1.56,-0.0923,17771.41,2998147.159,1703.202,1705.6799999999998,1719.1215,1751.4296666666667,-0.0009227711527540761,1.203743138368346,0.7661313850409376,0.7661313850739658,0.9462784389486909,-0.03264604810996563,-0.015906310085649356,-1,0.01203743138368346,0,1,2.0,5.0,22.140160459540038,0.051935923281577166,0,0,0.5505343421556164,0,0.06504554293252111,30.032385225228094,0.01203743138368346,-0.3172500572308916,0,0,0.0,0,0,0,0,0,-0.0028487519389949574,0.0,0.0,0.01763080540858319,0.0,0.0,0.0,0.0,0.7789114632349495,0,0,-11.400000000000091,1,-2.8709248120300765,0,,0.0,1,0,0,0,0
600519.SH,20230530,1689.0,1698.89,1658.56,1668.29,1689.0,-20.71,-1.2262,26453.4,4424706.688,1691.95,1702.1799999999998,1714.64,1748.5923333333333,-0.012261693309650656,2.3878034339846153,1.138333238578877,1.1383332386278613,1.2784264723308678,-0.03262300310225852,-0.020548467964938477,-1,0.023878034339846154,0,1,1.0,6.0,23.30627434489865,0.05381109058585269,0,0,1.801176062016972,0,0.06491627691510374,30.76792913771181,0.023878034339846154,0.9836486355562897,0,0,0.0,0,0,0,0,0,0.0041017760572121245,0.0,0.0,0.01203743138368346,0.0,0.0,0.0,0.0,0.9462784389486909,0,0,-11.251999999999953,0,-2.98448120300752,0,,0.0,1,0,0,0,0
600519.SH,20230531,1661.01,1665.72,1626.67,1628.9,1668.29,-39.39,-2.3611,36956.97,6053737.281,1675.55,1694.97,1708.059,1745.2740000000001,-0.023611002883191734,2.3407201385850156,1.5544251120150836,1.5544251120804633,1.5153940741265595,-0.04792799111578705,-0.04238683127572007,-1,0.023407201385850156,0,1,0.0,7.0,25.054160482286907,0.06418007522149083,0,0,2.210455538746004,0,0.1386443944064303,31.543077056446673,0.023407201385850156,-0.019718245953365687,0,0,0.0,0,0,0,0,0,-0.005866730327355154,0.0,0.0,0.023878034339846154,0.0,0.0,0.0,0.0,1.2784264723308678,0,0,-16.40000000000009,0,-3.484917293233084,0,,0.0,1,0,0,0,0
