strategy_name,stock_code,stock_name,trade_date,buy_price,sell_price,sell_date,return_rate,profit,is_profitable,sell_tick_steps
首红断低吸第二高频,000965.SZ,未知,2025-04-11,3.25,3.44,2025-04-16,0.05846153846153845,115919.0,True,-1
首红断低吸第二高频,601069.SH,未知,2025-04-14,17.16,17.9,2025-04-15,0.04312354312354303,90502.0,True,1053
首红断低吸第二高频,601002.SH,未知,2025-04-15,4.63,4.38,2025-04-18,-0.05399568034557235,-118200.0,False,-1
首红断低吸第二高频,002570.SZ,未知,2025-04-18,6.81,6.82,2025-04-23,0.0014684287812042108,3041.000000000233,True,-1
首红断低吸第二高频,002177.SZ,未知,2025-04-22,4.88,4.64,2025-04-25,-0.04918032786885251,-102000.00000000023,False,-1
首红断低吸第二高频,000510.SZ,未知,2025-04-23,5.54,6.62,2025-04-25,0.19494584837545129,384480.0,True,1027
首红断低吸第二高频,600278.SH,未知,2025-04-24,7.19,7.52,2025-04-25,0.04589707927677318,108141.0,True,-1
首红断低吸第二高频,603696.SH,未知,2025-04-28,13.59,17.28,2025-04-29,0.27152317880794713,668997.0,True,78
首红断低吸第二高频,600589.SH,未知,2025-04-30,7.0,8.09,2025-05-07,0.1557142857142857,487884.0,True,-1
首红断低吸第二高频,603086.SH,未知,2025-05-08,9.53,9.63,2025-05-12,0.010493179433368461,38000.00000000093,True,1729
首红断低吸第二高频,601086.SH,未知,2025-05-09,11.18,10.95,2025-05-12,-0.020572450805008982,-75279.0,False,1027
首红断低吸第二高频,002819.SZ,未知,2025-05-12,31.28,31.0,2025-05-15,-0.008951406649616404,-32060.0,False,637
首红断低吸第二高频,002689.SZ,未知,2025-05-13,4.2,3.93,2025-05-16,-0.0642857142857143,-228366.0,False,-1
首红断低吸第二高频,000767.SZ,未知,2025-05-15,3.32,3.35,2025-05-16,0.009036144578313329,30036.0,True,949
首红断低吸第二高频,002489.SZ,未知,2025-05-19,4.1,3.9,2025-05-22,-0.04878048780487799,-163599.99999999953,False,-1
首红断低吸第二高频,603990.SH,未知,2025-05-20,16.56,14.88,2025-05-23,-0.10144927536231872,-323567.99999999953,False,-1
首红断低吸第二高频,600343.SH,未知,2025-05-21,13.1,11.94,2025-05-26,-0.0885496183206107,-253808.0,False,-1
首红断低吸第二高频,601956.SH,未知,2025-05-26,7.15,7.41,2025-05-28,0.036363636363636334,95004.0,True,-1
首红断低吸第二高频,000859.SZ,未知,2025-05-27,8.01,7.37,2025-05-30,-0.07990012484394503,-216320.0,False,-1
首红断低吸第二高频,002862.SZ,未知,2025-05-28,20.4,20.59,2025-06-03,0.009313725490196142,23199.0,True,-1
首红断低吸第二高频,003042.SZ,未知,2025-05-29,17.1,17.5,2025-05-30,0.02339181286549699,58800.0,True,-1
首红断低吸第二高频,000695.SZ,未知,2025-05-30,13.99,15.9,2025-06-03,0.13652609006433167,351249.0,True,2095
首红断低吸第二高频,002431.SZ,未知,2025-06-04,3.06,2.85,2025-06-09,-0.06862745098039215,-200718.0,False,-1
首红断低吸第二高频,000695.SZ,未知,2025-06-05,15.18,17.44,2025-06-06,0.14888010540184463,405444.0,True,1183
首红断低吸第二高频,603823.SH,未知,2025-06-06,11.78,12.74,2025-06-11,0.08149405772495763,254976.0,True,-1
首红断低吸第二高频,000665.SZ,未知,2025-06-09,5.68,5.55,2025-06-12,-0.022887323943661955,-77467.0,False,-1
首红断低吸第二高频,603017.SH,未知,2025-06-10,11.8,9.97,2025-06-12,-0.15508474576271186,-512766.0,False,27
首红断低吸第二高频,002846.SZ,未知,2025-06-11,13.56,12.58,2025-06-16,-0.0722713864306785,-201880.0,False,-1
首红断低吸第二高频,600798.SH,未知,2025-06-12,4.15,4.25,2025-06-16,0.024096385542168586,62470.0,True,-1
首红断低吸第二高频,002734.SZ,未知,2025-06-13,22.27,22.93,2025-06-17,0.02963628199371352,78672.0,True,949
首红断低吸第二高频,002366.SZ,未知,2025-06-16,7.56,8.2,2025-06-18,0.08465608465608462,231423.99999999953,True,-1
首红断低吸第二高频,603619.SH,未知,2025-06-17,20.19,21.3,2025-06-18,0.05497771173848437,162948.0,True,1027
首红断低吸第二高频,000777.SZ,未知,2025-06-19,22.59,21.25,2025-06-24,-0.05931828242585214,-185456.0,False,-1
首红断低吸第二高频,002769.SZ,未知,2025-06-20,9.33,9.58,2025-06-24,0.02679528403001072,78850.0,True,-1
首红断低吸第二高频,002805.SZ,未知,2025-06-23,13.11,14.0,2025-06-24,0.06788710907704047,205056.0,True,1404
首红断低吸第二高频,002067.SZ,未知,2025-06-24,3.83,3.89,2025-06-25,0.015665796344647532,50544.0,True,949
首红断低吸第二高频,600666.SH,未知,2025-06-25,2.93,3.29,2025-06-26,0.12286689419795217,402624.0,True,2348
首红断低吸第二高频,603212.SH,未知,2025-06-26,11.87,12.77,2025-07-01,0.07582139848357207,279000.00000000047,True,1937
首红断低吸第二高频,002724.SZ,未知,2025-06-30,7.69,7.87,2025-07-01,0.023407022106631953,92646.0,True,949
首红断低吸第二高频,001359.SZ,未知,2025-07-01,34.06,37.91,2025-07-04,0.1130358191426892,457764.99999999953,True,-1
首红断低吸第二高频,603928.SH,未知,2025-07-02,19.58,19.71,2025-07-03,0.006639427987742726,29926.0,True,949
首红断低吸第二高频,600876.SH,未知,2025-07-04,12.11,12.59,2025-07-09,0.0396366639141206,179904.0,True,949
首红断低吸第二高频,002263.SZ,未知,2025-07-07,4.38,4.59,2025-07-09,0.047945205479452045,226233.0,True,-1
首红断低吸第二高频,002908.SZ,未知,2025-07-08,11.3,11.58,2025-07-09,0.024778761061946843,122528.0,True,-1
首红断低吸第二高频,002314.SZ,未知,2025-07-09,3.26,3.61,2025-07-11,0.10736196319018408,544075.0,True,377
首红断低吸第二高频,001269.SZ,未知,2025-07-10,29.21,27.35,2025-07-15,-0.06367682300581991,-357306.0,False,-1
首红断低吸第二高频,603081.SH,未知,2025-07-11,12.0,13.24,2025-07-14,0.10333333333333335,542872.0,True,1114
首红断低吸第二高频,002912.SZ,未知,2025-07-15,26.25,26.96,2025-07-16,0.02704761904761908,156768.0,True,-1
首红断低吸第二高频,002562.SZ,未知,2025-07-16,6.44,6.27,2025-07-21,-0.026397515527950437,-157165.0,False,-1
首红断低吸第二高频,603109.SH,未知,2025-07-17,28.98,31.9,2025-07-22,0.10075914423740504,584000.0,True,-1
首红断低吸第二高频,002550.SZ,未知,2025-07-18,11.25,12.48,2025-07-21,0.10933333333333337,697656.0,True,1469
首红断低吸第二高频,002401.SZ,未知,2025-07-21,20.25,21.78,2025-07-24,0.07555555555555561,534735.0,True,949
首红断低吸第二高频,002167.SZ,未知,2025-07-22,12.75,13.7,2025-07-24,0.07450980392156857,567245.0,True,-1
首红断低吸第二高频,600425.SH,未知,2025-07-23,4.39,4.26,2025-07-28,-0.02961275626423688,-242241.99999999907,False,-1
首红断低吸第二高频,002639.SZ,未知,2025-07-25,11.88,10.98,2025-07-30,-0.07575757575757579,-601380.0000000009,False,-1
首红断低吸第二高频,002240.SZ,未知,2025-07-28,16.28,15.52,2025-07-31,-0.04668304668304678,-342456.00000000093,False,-1
首红断低吸第二高频,002012.SZ,未知,2025-08-05,6.11,6.22,2025-08-06,0.018003273322422166,125917.0,True,-1
首红断低吸第二高频,001306.SZ,未知,2025-08-06,94.98,96.08,2025-08-07,0.011581385554853593,82390.0,True,949
首红断低吸第二高频,603400.SH,未知,2025-08-07,61.65,64.18,2025-08-08,0.04103811841038132,295504.00000000093,True,65
首红断低吸第二高频,002022.SZ,未知,2025-08-11,7.9,7.39,2025-08-14,-0.06455696202531654,-484041.0,False,-1
首红断低吸第二高频,601606.SH,未知,2025-08-13,62.14,71.39,2025-08-14,0.14885741873189573,1043400.0,True,52
首红断低吸第二高频,002342.SZ,未知,2025-08-18,8.7,8.93,2025-08-19,0.026436781609195454,213003.00000000093,True,949
首红断低吸第二高频,002660.SZ,未知,2025-08-19,10.3,10.13,2025-08-22,-0.01650485436893203,-136493.0,False,-1
首红断低吸第二高频,002421.SZ,未知,2025-08-21,3.82,3.71,2025-08-26,-0.028795811518324575,-234223.0,False,-1
首红断低吸第二高频,002692.SZ,未知,2025-08-26,5.66,5.75,2025-08-27,0.015901060070671352,125613.0,True,949
首红断低吸第二高频,002186.SZ,未知,2025-08-27,13.93,14.62,2025-08-28,0.04953338119167262,397509.0,True,-1
首红断低吸第二高频,601116.SH,未知,2025-09-03,12.04,12.73,2025-09-04,0.057308970099667886,482655.0,True,-1
首红断低吸第二高频,001296.SZ,未知,2025-09-08,24.83,25.28,2025-09-09,0.018123238018526094,161370.0,True,91
首红断低吸第二高频,002617.SZ,未知,2025-09-09,9.42,9.29,2025-09-12,-0.01380042462845019,-125125.0,False,-1
首红断低吸第二高频,600689.SH,未知,2025-09-11,15.77,14.5,2025-09-16,-0.08053265694356371,-720090.0,False,-1
首红断低吸第二高频,600173.SH,未知,2025-09-17,9.12,7.94,2025-09-19,-0.12938596491228058,-1063769.999999999,False,-1
